GEOID,outage_duration_hr,mean_cust_affected,cust_affected_flag
06005000304,0.16,1,0
06005000304,0.16,11,0
06005000304,0.16,1,0
06005000304,0.16,1,0
06005000304,0.16,137,1
06005000102,1.83,1497,1
06009000504,0.16,1,0
06009000504,0.16,48,0
06003010000,0.16,65,0
06009000504,0.16,1,0
06009000504,0.16,1,0
06009000504,0.16,3,0
06009000504,0.16,18,0
06009000504,0.16,1,0
06009000504,0.16,3,0
06009000504,0.16,1,0
06009000504,0.16,2,0
06009000504,0.16,1,0
06009000504,0.16,4,0
06009000504,0.16,6,0
06009000504,0.16,1,0
06009000504,0.16,1,0
06009000504,0.16,3,0
06061021501,48.5,2,0
06061021501,40.17,17,0
06089012601,38.5,6,0
06005000303,0,1,0
06061020502,44.45,654,1
06061020602,46.03,160,1
06045010300,2.5,1,0
06001404400,2.83,1,0
06017030804,44.88,249,1
06007003200,46.5,399,1
06055201700,93.83,754,1
06089012601,115.66,1,0
06045011002,2.5,1,0
06005000500,0,1,0
06089012303,44.34,261,1
06097152600,4,1362,1
06045010200,2.83,1,0
06113011300,90.5,298,1
06045010600,2.16,1,0
06007003300,40,12,0
06005000401,0,17,0
06045010200,2.83,375,1
06061021501,42.33,103,1
06089012601,113.5,62,0
06061021501,40,18,0
06045010100,3.33,1,0
06045010100,3.33,1,0
06007002400,97.17,196.5,1
06017030804,48.83,782,1
06089012303,43.64,240,1
06045011002,2.5,1,0
06061021501,46.16,215,1
06055201402,90.83,34,0
06097150612,49.33,8,0
06045011002,2.5,1,0
06045010200,2.83,1,0
06045010801,2.16,1,0
06045011002,2.5,1,0
06097150612,41.87,1,0
06089012601,113.5,1,0
06007002400,138.66,26.5,0
06045011002,0.33,609,1
06045010300,2.5,1,0
06055201800,0,1,0
06097150612,44.34,9,0
06055201402,99.16,201,1
06045010100,3.33,1,0
06097150100,49.99,239,1
06045010500,2.5,1,0
06089012303,49.33,412.5,1
06017030804,48,2478.5,1
06045011002,2.34,1,0
06045011200,1.67,1,0
06007002601,42.62,342,1
06103000200,50.17,111,1
06009000300,0,1,0
06089012601,113.5,58,0
06097151309,48.34,331,1
06045010700,2,1,0
06005000401,0.17,1,0
06017030803,48.17,1919.5,1
06041126200,94.84,3417,1
06097152600,96.5,214.5,1
06045010200,2.34,1,0
06007002400,97.83,180,1
06029000908,0,1,0
06007002400,95.67,191,1
06045011002,2.34,1,0
06103000200,50.17,250,1
06061020501,46.17,259,1
06017030803,49.17,818,1
06045010200,2.67,1,0
06045010200,2.67,1,0
06045010200,2.67,1,0
06045010200,2.67,63,0
06045010200,2.67,1,0
06045010200,2.67,19,0
06045010200,2.67,1,0
06045010200,2.67,1,0
06045010200,2.67,1,0
06045010200,2.67,3,0
06045010200,2.67,1,0
06045010200,2.67,4,0
06045010200,2.67,1,0
06045010300,2.34,1,0
06045010300,2.34,1,0
06045010300,2.34,1,0
06045010300,2.34,137,1
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,1,0
06045011002,2.34,4,0
06045011002,0.34,1,0
06045011002,0.34,6,0
06045011002,2.34,50.5,0
06045011002,2.34,59,0
06045010300,2.34,1,0
06045010200,2.34,29,0
06045010200,2.34,1,0
06045010500,2.34,1,0
06045010300,2.34,4,0
06045010300,2.34,6,0
06045010300,2.34,10,0
06045010300,2.34,5,0
06045010300,2.34,1,0
06045010300,2.34,1,0
06045010300,2.34,1,0
06045010300,2.34,2,0
06045010300,2.34,9,0
06033000300,94.5,745.5,1
06033000300,2.83,1,0
06033000300,2.83,1,0
06033000300,2.83,1,0
06033000400,2.83,919,1
06033000400,2.83,1,0
06033000400,2.83,1,0
06033000400,2.83,1,0
06033000400,2.17,1,0
06045011800,2.34,1,0
06045011800,96,0.5,0
06045011800,2.34,3,0
06045011800,2.34,1,0
06045011800,2.34,2,0
06045011800,2.34,1,0
06045011800,2.34,1,0
06045011800,2.34,1,0
06045011800,2.34,3,0
06045011800,2.34,7,0
06045011800,2.34,1,0
06045011800,2.34,1,0
06045011800,2.34,14,0
06045011800,2.34,1,0
06045011800,2.34,9,0
06045011800,2.34,2,0
06045011300,2.34,43.5,0
06045011800,2.34,14,0
06033000300,2.34,2,0
06061021603,0,1,0
06061021801,0,1,0
06061021802,37.17,1,0
06033000900,0.17,1,0
06033000900,0.17,1,0
06033000900,0.17,1,0
06033000900,0.17,1,0
06033000900,95.5,2129,1
06033001000,2.17,1,0
06033001000,2.17,915,1
06045011200,104,1105.5,1
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011800,1.67,3,0
06045011800,1.67,4,0
06045011800,1.67,1,0
06045011800,1.67,1,0
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011200,1.67,1,0
06045011002,0.17,11,0
06045011002,0.17,1,0
06045011002,0.17,27,0
06045011002,0.17,1,0
06045011002,0.17,8.5,0
06045011002,0,1,0
06045011002,0,1,0
06045011001,0,1,0
06045011001,0,280,1
06045011002,0,1,0
06045011102,2.17,1,0
06045011102,2.17,7,0
06045011102,102.67,192,1
06045011102,2.17,46,0
06045011102,2.17,1,0
06045011001,2.67,23,0
06045010600,2,1,0
06045010600,2,1,0
06045010600,2,2,0
06045010600,2,1,0
06045010600,2,2,0
06045010600,2,1,0
06045010700,2,42,0
06045010700,2,1,0
06045010600,2,3,0
06045010600,2,1,0
06045010600,2,1,0
06045010700,2,1,0
06033000100,1.67,3,0
06033000100,1.67,2,0
06033000100,1.67,1,0
06045010801,2,1,0
06045010801,60.34,6.5,0
06045010801,2,1,0
06045010801,2,1,0
06045010801,2,1,0
06045010801,2,48,0
06045010801,2,1,0
06045011102,2,1,0
06045011102,2,1,0
06045011102,2,1,0
06089012601,113.5,50,0
06005000200,0.17,1,0
06057000104,1.17,1,0
06045010700,2,1,0
06045011002,0.17,1,0
06057000102,44,684,1
06007002400,97,26,0
06097151201,43.48,75,1
06103000700,1.67,2,0
06007002400,97.33,78.5,1
06103000200,50.17,224,1
06007001704,1.33,1,0
06057000102,44.29,152,1
06009000400,44.72,2889.5,1
06021010300,45.7,9,0
06045010300,2.17,1,0
06045010600,1.84,1,0
06061021501,39.85,1,0
06045011102,1.84,1,0
06113011500,93,11,0
06045010802,1.67,1,0
06061020501,46.84,360,1
06045010600,1.84,39,0
06041126200,75.85,3244,1
06005000402,0,1,0
06007002400,97.67,136,1
06057000102,44.12,248,1
06045010300,2.17,1,0
06007003300,46.69,239,1
06061021501,39.68,2,0
06097150303,48.17,388.5,1
06097152600,96.5,183,1
06005000402,44.12,1497,1
06113011500,92.67,114,1
06061021604,48.17,213,1
06045010400,2.17,1,0
06017030809,42.84,110,1
06089012601,117.67,2,0
06007002400,97.67,241,1
06005000402,0,1,0
06045010801,1.84,1,0
06007001702,1.17,1,0
06103000400,1.5,50,0
06057000102,43.83,309,1
06061021604,48.17,268,1
06113011500,92.34,28,0
06007002601,47.34,251.5,1
06103000200,48.83,668,1
06017030804,45.11,1679,1
06033000900,93,1013.5,1
06041126200,67.68,2848.5,1
06057000103,44.12,203,1
06045010200,2.5,1,0
06097150303,48.17,280.5,1
06045010600,1.84,1,0
06097152600,96.5,146,1
06045011002,95.84,1294.5,1
06017030804,42.84,746,1
06057000105,46,993,1
06033000400,2.67,513.5,1
06007001600,40.9,14,0
06055201403,94.17,1,0
06041115000,0.17,1,0
06103000700,1.5,36.5,0
06057000102,46,218,1
06103000200,50.67,551,1
06057000104,46,154,1
06045011102,1.84,1,0
06017030804,43.32,91,1
06103000100,1.17,1,0
06007002601,46,182,1
06011000100,65,13,0
06013302005,0,1,0
06005000402,16.33,897.5,1
06103000600,1.17,1,0
06103000200,50.67,617,1
06045010500,96.17,1315,1
06097152600,96.5,12,0
06007002400,46.5,499,1
06045010600,1.84,1,0
06007001600,41.54,2,0
06045010200,2.17,5.5,0
06103000200,50.83,248,1
06041132200,70.84,1061.5,1
06045010600,91.83,0.5,0
06005000500,50,697.5,1
06007002400,46.33,250,1
06017030804,43.95,633,1
06007002602,46.53,49,0
06095252903,94.83,522,1
06007002601,46.53,2,0
06103000600,1,1,0
06017030803,44.38,388,1
06103000300,1.33,1,0
06041110100,0,1,0
06061021604,38.67,146,1
06033000100,1.33,1,0
06033000100,1.33,1,0
06033000100,0,1,0
06033000300,2.5,1,0
06033000300,2.5,1,0
06033000400,2.5,1,0
06033000400,2.5,1,0
06033000400,2.5,1,0
06033000400,2.5,1,0
06033000400,2.5,1,0
06033000300,2.5,1,0
06033000300,2.5,1,0
06033000400,1.83,1,0
06033000400,1.83,1,0
06033001000,1.83,1,0
06033001000,1.83,474,1
06033001000,1.83,674,1
06033001000,1.83,1,0
06033001000,1.83,19,0
06079010102,2,1,0
06055201601,0,199,1
06007002200,41.84,12,0
06007002300,1.51,1,0
06007002200,1.51,1,0
06007002300,1.51,1,0
06007002300,1.51,1,0
06007002300,1.51,7,0
06007002300,1.51,1,0
06007002300,1.51,43,0
06007002400,1.51,1,0
06007002400,1.51,1,0
06007002400,1.51,1,0
06007002400,1.51,1,0
06007002400,1.51,1,0
06007002300,1.51,49,0
06007002300,1.51,3,0
06007002500,1.51,1,0
06007002500,1.51,1,0
06007002500,1.51,2,0
06007002500,1.51,2,0
06007002300,1.51,2,0
06007002300,1.51,44,0
06045011001,2.33,3,0
06045011001,2.33,1,0
06045011001,2.33,79,1
06045011001,2.33,2,0
06045011001,2.33,2,0
06045011001,2.33,15,0
06045011001,2.33,1,0
06045011001,2.33,1,0
06045011102,1.67,1,0
06045011102,1.67,1,0
06045011102,1.67,1,0
06045011102,1.67,1,0
06045011102,1.67,3,0
06045011102,1.67,1,0
06045011102,1.67,1,0
06045011102,1.67,1,0
06045011102,1.67,1,0
06045011002,2,25,0
06045011002,2,2,0
06045010200,2,2,0
06045010200,2,2,0
06045010300,2,1,0
06045010300,2,1,0
06097152202,88.84,856,1
06113010505,1.33,1,0
06045011002,2,1,0
06017030803,44.38,420.5,1
06045011102,101.33,0.5,0
06103000600,1,1,0
06045011001,2.33,1,0
06045010600,1.67,1,0
06017030801,44.38,397,1
06045010400,2,1,0
06061021802,41.58,838,1
06103000300,1.33,1,0
06103000300,1.33,1,0
06045010600,1.67,1,0
06033001100,3.5,1,0
06103000900,0.83,1,0
06097150202,51,227.5,1
06045010700,1.67,1,0
06017030901,44.38,157,1
06045010400,2,1,0
06061021304,48.83,196,1
06017030901,44.38,625,1
06097154100,96,7,0
06097152202,91.01,2282,1
06055201403,94,1,0
06061021203,49.17,4,0
06017030901,44.81,475.5,1
06097150306,47.01,273,1
06045010700,1.67,1,0
06061021501,41.84,63,0
06017030901,45.53,256.5,1
06045010400,2,1,0
06103000800,46.67,855,1
06055201900,142.17,1898,1
06033001100,3.5,15,0
06097150612,42.28,96,1
06103000600,1,1,0
06017030901,48.17,325.5,1
06061020601,64.34,483,1
06045010802,94.17,557.5,1
06097151503,93.83,1040,1
06007001600,0.67,1,0
06061021801,44.05,744,1
06081609800,0.83,1,0
06033000100,1,1,0
06033000100,1,1,0
06033000100,97,0.5,0
06033000100,1,1,0
06033000100,1,524,1
06103000800,1,83.5,1
06103000800,1,1,0
06103000800,1,1,0
06103000300,1,5.5,0
06103000300,1,1,0
06103000900,41.95,64,0
06103000900,0.83,1,0
06103000900,0.83,1,0
06045010801,1.33,1,0
06045010801,1.33,1,0
06045010801,1.33,1,0
06045010801,1.33,1,0
06045010801,1.33,1,0
06103000800,42.34,438.5,1
06103000800,0.83,1,0
06103000800,0.83,1,0
06103000900,0.83,1,0
06103000900,0.83,14,0
06103000800,0.83,1,0
06103000800,0.83,1,0
06103000800,0.83,33,0
06103000800,0.83,1,0
06103000900,0.83,106,1
06103000900,0.5,2,0
06103000900,0.5,4,0
06033000400,2.16,43.5,0
06045011800,1.67,1,0
06045010600,1.33,1,0
06045010600,1.33,13,0
06045010300,1.67,1,0
06045011800,1,1,0
06103000100,0.67,1,0
06103000600,0.67,1,0
06103000100,0.67,2,0
06103000100,0.67,1,0
06023010800,0.83,1,0
06023010902,0.33,1,0
06007001704,0.67,17,0
06041126100,2,1,0
06041126200,2,1,0
06055201401,97,4,0
06055201401,97,16.5,0
06055201401,117.17,7.5,0
06041121200,43.62,1459,1
06055201403,93.67,1,0
06055201403,93.67,2,0
06055201403,93.67,8,0
06055201403,93.83,3,0
06055201403,93.67,1,0
06033001100,3.17,6,0
06033001100,3.17,1,0
06033001100,3.17,1,0
06033001100,3.17,25,0
06033001100,3.17,1,0
06033001300,3.17,1,0
06033001300,3.17,2,0
06033001300,3.17,5,0
06033001300,3.17,1,0
06033001300,3.17,1,0
06033001300,3.17,1,0
06033001300,3.17,2,0
06033001300,3.17,1,0
06033001300,3.17,1,0
06033001300,3.17,17,0
06033001300,3.17,1,0
06033001300,3.17,4,0
06033001300,3.17,220,1
06033001300,3.17,1,0
06033001300,3.17,1,0
06033001300,3.17,696,1
06033001300,3.17,487,1
06033001300,3.17,1,0
06033001000,3.17,1,0
06033000900,3.17,325,1
06033001100,3.17,17,0
06033001200,3.17,1,0
06033001100,3.17,26,0
06033000900,3.17,20,0
06033001100,3.17,1,0
06033001100,3.17,60,0
06007001704,0.67,1,0
06007001704,0.67,1,0
06007001703,0.67,1,0
06007001600,0.67,1,0
06007001600,0.67,2,0
06007001600,0.67,15,0
06007001600,0.67,2,0
06007001600,0.67,147,1
06007001600,0.67,2,0
06007001600,0.67,1,0
06007001702,0.67,1,0
06007001702,0.67,1,0
06007001702,0.67,1,0
06007001702,0.67,1,0
06007001702,0.67,1,0
06007001704,0.67,1,0
06007001704,0.67,1,0
06007001704,0.67,4,0
06007001704,0.67,1,0
06007001704,0.67,15,0
06007001704,0.67,21,0
06007001704,0.67,1,0
06007002400,1.17,1,0
06017030804,46.83,92,1
06103000700,1,1,0
06103000900,0.83,1,0
06045010300,1.67,1,0
06045010600,1.33,1,0
06017030804,48,285,1
06045010300,1.67,1,0
06017030804,48,195,1
06103000900,41.5,0.5,0
06017030804,64.83,553,1
06045010700,1.33,1,0
06045011002,1.67,1,0
06091010000,0,87,1
06001400100,43.33,380,1
06055201601,96,153,1
06053010804,0.33,3,0
06089012603,93.17,1997,1
06103000100,0.83,7,0
06103000100,0.83,6,0
06103000100,0.83,1,0
06103000100,0.83,17,0
06103000100,0.83,2,0
06103000100,0.83,1,0
06103000100,0.83,5,0
06103000100,0.83,1,0
06103000100,0.83,1,0
06103000100,0.83,5,0
06103000100,0.83,1,0
06103000100,0.83,1,0
06103000100,0.83,1,0
06103000100,0.83,169,1
06103000100,0.83,1,0
06103000100,0.83,50,0
06089012603,0.83,3,0
06089012603,0.83,184,1
06089012604,0.83,1,0
06089012604,0.83,1,0
06089012604,0.83,2,0
06089012603,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,51,0
06089012603,0.83,3,0
06089012603,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,480,1
06089012603,0.83,1,0
06089012604,0.83,1,0
06089012604,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,17,0
06089012603,0.83,14,0
06089012603,0.83,13,0
06089012604,0.83,6,0
06089012603,0.83,2,0
06089012603,0.83,15,0
06089012603,0.83,36,0
06089012603,0.83,2,0
06089012603,0.83,1,0
06089012603,0.83,8,0
06089012603,0.83,16,0
06089012603,0.83,30,0
06089012603,0.83,1,0
06089012603,0.83,1,0
06089012603,0.83,30,0
06097153001,0.5,1,0
06095253101,50.83,1,0
06089012601,49.16,0.5,0
06089012601,0.17,1,0
06089012601,0.17,1,0
06089012601,0.17,2,0
06089012601,0.17,2,0
06089012601,0.17,2,0
06089012601,0.17,115.5,1
06089012601,0,81,1
06089012601,0,1,0
06055201200,0.5,1,0
06089012601,0,2,0
06089012601,0,2,0
06055201200,0.5,1,0
06089012601,0,8,0
06055201200,0.5,1,0
06055201200,0.5,1,0
06089012601,0.17,19,0
06055201200,0.5,1,0
06097154100,119.67,11,0
06055201500,0,8,0
06055201500,96,24,0
06023000100,1,1,0
06075032901,0,1,0
06097151502,93.5,20,0
06033001300,3.17,2,0
06033001300,3.17,1,0
06033001300,3.17,1,0
06033001300,3.17,9,0
06033000900,2,588,1
06017031000,0.17,2,0
06103000900,0.5,1,0
06045010600,1.33,1,0
06045010400,1.67,1,0
06055201500,96,140,1
06055201500,0.5,13,0
06045011200,1,1,0
06057000900,95.5,0.5,0
06057000900,0.17,1,0
06057000900,0.17,1,0
06057000900,0.17,1,0
06057000900,0.17,1,0
06057000900,0.17,23,0
06057000900,0.17,1,0
06091010000,0,4,0
06091010000,0,1,0
06091010000,112.34,220,1
06091010000,0,2,0
06089012601,1.5,1,0
06089012604,49.33,273,1
06089012601,1.5,1,0
06089012604,1.5,2,0
06089012601,1.5,1,0
06089012601,1.5,14,0
06089012601,1.5,1,0
06115041100,0.67,10,0
06115041100,0.67,1,0
06115041100,0.67,1,0
06115041100,48,180,1
06115041100,0.67,1,0
06115041100,0.67,2,0
06115041100,0.67,1,0
06091010000,0,4,0
06091010000,112.34,1.5,0
06091010000,0,1,0
06091010000,0,2,0
06057000900,0,1,0
06115041000,0.17,1,0
06057000900,0.33,556.5,1
06115041000,0.17,2,0
06115041100,0.17,1,0
06115041100,0.17,1,0
06115041100,0.17,1,0
06115041100,0.17,4,0
06089012601,0.17,1,0
06089012601,0.17,1,0
06055201200,117.17,41,0
06055201500,96,16.5,0
06017030701,39,10,0
06055201500,96,41,0
06045010500,1.67,1,0
06115041000,0.17,1,0
06115041100,0.17,1,0
06115041100,0.17,1,0
06115041100,0.67,1,0
06115041100,0.67,1,0
06115041100,0.67,1,0
06011000300,62.84,6.5,0
06017030701,39,7,0
06007002200,1.17,7,0
06097152300,89.33,202,1
06103000900,0.66,1,0
06017030709,39,4,0
06103000900,0.32,1,0
06103000100,42.17,0.5,0
06087122203,0.66,1,0
06007003300,50,0,0
06017031301,46.16,3625,1
06045010500,1.49,1,0
06089012500,2.33,1,0
06089012500,2.33,1,0
06089012500,2.33,3,0
06089012500,2.33,2,0
06089012500,2.33,1,0
06097151800,91.16,256,1
06089012500,2.33,1,0
06089012500,2.33,2,0
06089012500,2.33,3,0
06089012500,2.33,1,0
06089012500,2.33,1,0
06089012601,1.33,1,0
06103000100,0.32,1,0
06089012601,1.33,1,0
06055201700,93.49,6,0
06091010000,112.17,579,1
06057000600,42.64,738.5,1
06057000502,0.32,1,0
06057000600,0.32,1,0
06057000600,0.32,1,0
06057000600,0.32,7,0
06057000600,0.32,10,0
06057000600,0.32,1,0
06057000600,0.32,8,0
06057000502,0.32,7,0
06057000600,0.32,16,0
06057000600,0.32,1,0
06057000600,0.32,15,0
06057000600,0.32,16,0
06057000600,0.32,11,0
06007002100,89.83,70,1
06007003300,90.66,260,1
06007003300,90.83,73,1
06057000104,0.32,1,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,5,0
06017031502,41.78,109,1
06033000600,1.83,54.5,0
06055201401,93.66,1,0
06045011002,1.49,1,0
06007001800,89.83,172,1
06115041100,92,370,1
06017031502,41.78,57.5,0
06045010900,91.16,759.5,1
06045010900,0,1,0
06045010801,0,1,0
06045011700,0,1,0
06045011700,0,1,0
06045010900,0,1,0
06045010801,0,1,0
06045010900,0,9,0
06045010900,0,1,0
06045010900,0,1,0
06045010900,0,2,0
06045010900,0.16,1,0
06045011700,0.16,3,0
06045011700,1.66,636,1
06045011700,0.16,1,0
06045011700,0.16,4,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045011700,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,1,0
06045010900,0.16,33,0
06045010900,0.16,1,0
06045010700,1.16,1,0
06057000104,0.32,1,0
06097153807,259.33,8,0
06089012000,47.5,1,0
06115041000,93.16,284,1
06097154100,97.5,1,0
06017031502,37.5,25,0
06057000104,0.32,1,0
06091010000,141.49,164,1
06115041000,93.16,132.5,1
06007001800,89.83,90,1
06045011700,0.16,1,0
06097154100,94.5,8,0
06089012500,2.33,102,1
06115041000,93.16,183,1
06103000700,0.83,1,0
06017031502,40.22,3,0
06115041100,91.16,69,1
06097154100,94.5,3,0
06045010600,1.16,1,0
06007002100,89.33,687.5,1
06045010400,1.49,1,0
06115041000,92.66,338,1
06057000103,43.45,343.5,1
06103000100,0.16,1,0
06007003300,92.83,426,1
06089012400,1.99,1,0
06089010603,44.43,232,1
06089012400,1.99,3,0
06089012400,1.99,1,0
06089012400,1.99,2,0
06089012400,1.99,2,0
06089012400,1.99,3,0
06089012400,1.99,8,0
06089012400,1.99,2,0
06089011803,1,3,0
06089011803,1,1,0
06089011803,1,1,0
06089011803,1,1,0
06097154100,93.84,3,0
06045010900,0,1,0
06007003300,90.5,170,1
06007001800,89.34,310,1
06089012400,1.83,1,0
06055201200,98.34,5.5,0
06097154100,117.84,67,0
06095253108,66.5,6,0
06007002100,90.17,37,0
06055201500,117,18,0
06045010500,1.33,1,0
06097154100,118.17,53,0
06091010000,119.17,27,0
06057000402,1.33,1,0
06057000402,1.33,886,1
06057000402,1.33,168,1
06001410000,1.83,1,0
06113011300,16.5,1,0
06007002100,90.17,190,1
06097154000,119.33,57,0
06045010600,0.17,1,0
06007001702,0.33,1,0
06061022013,95.5,4,0
06045010700,1,1,0
06057000402,39.34,0.5,0
06057000402,1.33,1,0
06057000200,1.33,1,0
06053011400,5.5,3,0
06057000502,1.33,2,0
06057000502,1.33,3,0
06057000402,1.33,1,0
06057000300,1.33,4,0
06057000402,1.33,1,0
06057000402,1.33,1,0
06057000200,1.33,1,0
06057000402,1.33,1,0
06057000402,1.33,1,0
06057000402,1.33,1,0
06057000402,1.33,18,0
06057000402,1.33,1,0
06057000402,0,1,0
06057000402,0,1,0
06057000402,1.33,56,0
06057000402,1.33,1,0
06057000402,1.33,1,0
06097154000,119.33,43,0
06007002000,90.17,98,1
06045010700,1,1,0
06091010000,112.01,327,1
06045010300,1.33,1,0
06061022013,112.34,194,1
06097154202,120.51,55.5,0
06007001704,90.34,125,1
06017031406,12,1,0
06089012601,96,442,1
06017031504,39.72,310,1
06089012400,46,1,0
06089012400,1,4,0
06089012400,1,5,0
06089012400,1,11,0
06089012400,1,251,1
06061020200,45.5,0.5,0
06061020200,1.33,1,0
06061020200,1.33,1,0
06061020200,1.33,1,0
06061020200,1.33,20,0
06061020200,1.33,1,0
06061020200,1.33,4,0
06061020200,1.33,1,0
06061020200,0,1,0
06061020200,1.33,302.5,1
06061020200,0,1,0
06061020200,0,1,0
06061020200,0,1,0
06061020200,0,1,0
06061020200,1.33,1,0
06061020200,1.33,1,0
06061020200,1.33,912,1
06061020200,1.33,1,0
06061020200,1.33,1,0
06057000402,1.33,1,0
06095252903,86.17,30,0
06045010500,1.33,1,0
06053011400,1.33,1,0
06007001703,90.34,291,1
06061020200,0,1,0
06061020200,0,3,0
06061020200,0,36,0
06089012601,0.33,41,0
06103000300,0.67,1,0
06103000600,0.33,1,0
06057000900,95.17,810,1
06007001702,90.5,108,1
06061022013,1.5,1,0
06057000402,1.33,1,0
06057000402,1.33,1,0
06061022002,1.17,3,0
06061021901,44.74,319,1
06061021901,1.17,1.5,0
06061022002,1.17,1,0
06061021901,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,2,0
06061022002,1.17,2,0
06061022002,1.17,2,0
06061021901,1.17,1,0
06061021901,1.17,1,0
06061021901,1.17,1,0
06061021901,1.17,1,0
06061021902,0.17,6,0
06061021902,0.17,8,0
06061021902,0.17,9,0
06061021902,0.17,1,0
06061021902,1.33,1,0
06017031502,40.06,24,0
06055201800,1,6,0
06045010802,0.68,362,1
06045011002,1.17,1,0
06089011900,0.17,2,0
06089011801,0.17,3,0
06089011801,0.17,1,0
06089011801,0.17,1,0
06089011801,0.17,35,0
06089011801,0.17,1,0
06089011801,0.17,1,0
06089011801,0.17,1,0
06089011900,0.17,1,0
06089011900,0.17,1,0
06089011900,0.17,1,0
06089011900,0.17,39,0
06089011900,0.17,1,0
06089011900,0.17,1,0
06089012601,0.17,1,0
06089012601,0.17,51,0
06089012604,0.17,2,0
06089011900,0.17,1,0
06089012604,0.17,1,0
06089012603,0.17,1,0
06089012601,0.17,1,0
06089012601,0.17,3,0
06097152300,91.34,377,1
06057000402,1.17,1,0
06089012601,95.84,204,1
06103000100,42.32,713,1
06055201401,102.34,24,0
06115041100,43.12,559,1
06057000401,39.17,242,1
06089010804,48,0.5,0
06023011600,0.84,1,0
06007002100,90.34,183,1
06089012604,1,1,0
06097154100,119.17,3,0
06095253108,88.68,1513,1
06017031504,39.56,163,1
06017030902,38.51,1,0
06061022013,46.01,0.5,0
06061022013,0,1,0
06061022013,0,2,0
06061022013,0,13,0
06061022013,0,1,0
06061022013,0,1,0
06061022013,1.17,1,0
06061022013,1.17,4,0
06061022002,1.17,3,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,1,0
06061022002,1.17,16,0
06061022002,1.17,1,0
06061021902,0,1,0
06061021902,0,1,0
06061021902,0,1,0
06061021902,0,1,0
06061022013,1.5,1,0
06061022013,1.5,1,0
06061022013,1.5,1,0
06061022013,1.5,1,0
06061022013,1.5,1,0
06061022013,1.5,1,0
06061022013,1.5,1,0
06061022013,1.5,534,1
06089010807,0.5,2,0
06089010806,0.5,247,1
06089011600,0.5,1,0
06089011600,0.5,1,0
06089011600,0.5,6,0
06115041000,0.33,1,0
06115041000,45,300,1
06115041000,0.33,1,0
06115041000,0.33,8,0
06115041000,0.33,24,0
06115041000,0.33,1,0
06115041000,0.33,1,0
06115041000,0.33,1,0
